"","x","y","r","lineage","ONTraC","DPT","monocle3","DPT_l1","monocle3_l1","TSCAN_l1","Slingshot_l1","DPT_l2","monocle3_l2","TSCAN_l2","Slingshot_l2"
"cell502",236.340162703133,812.80554231173,846.468854783924,1,0.171350993817814,1.94660057165146,16.97230371304,1.8084709737553,17.4084233674745,54,12.9864916136399,NA,NA,NA,NA
"cell503",-314.335582577483,1.13073421010347,314.337616320699,2,0.587780676784411,0.363223932046237,11.0825003815848,NA,NA,NA,NA,0.0829302869350142,0.000369693365362966,237,2.78685231183922
"cell504",387.291324197,-335.958943799192,512.701649809062,1,0.33878070183019,0.268245994886007,9.99678575995241,0.302031498842422,10.0913126249158,264,9.38038830013326,NA,NA,NA,NA
"cell505",-286.447589633841,319.230789263972,428.906188368897,1,0.412656705958546,0.183033809747904,4.80482958571774,0.191749604333352,7.65204313031592,231,6.66030879888239,NA,NA,NA,NA
"cell506",699.961107361458,267.461091928669,749.320350393845,1,0.189780537218819,0.164586553731713,5.60830459765563,0.150531180487942,7.65210167413624,NA,5.74845223459276,NA,NA,NA,NA
"cell507",111.741085759193,178.631357193312,210.701760835946,2,0.831169921075283,0.486062085744619,17.7717285899248,NA,NA,NA,NA,0.0178509313866738,6.70528964596715,154,1.99871123014189
"cell508",-47.2315423564506,37.069493129607,60.0413683576179,1,0.810814121865836,0.0175252374857172,4.64026141693274e-05,0.0176005935508621,2.4799190636783,692,NA,NA,NA,NA,NA
"cell509",-695.397927088107,440.941391777538,823.412161667016,1,0.193758016721947,0.181967331259305,7.88839193060927,0.179832932157764,7.65216021795656,NA,5.60678063550964,NA,NA,NA,NA
"cell510",10.3863294590993,638.503165026334,638.587635010481,2,0.292534185589823,0.508119634780689,17.3565043221622,NA,NA,NA,NA,0.0142707121985835,6.75909819647994,101,0.958168118186578
"cell511",-75.602823219254,-379.632725472189,387.08757811142,1,0.511145331975334,0.172566804653106,7.45250501010954,0.182156560943834,7.06637493766739,393,6.85120627547283,NA,NA,NA,NA
"cell512",-202.563671565926,-851.839808250391,875.592999034558,1,0.268319965454904,0.222615336506751,7.95689547966546,0.247073718766887,8.79718752510299,342,8.55687294723214,NA,NA,NA,NA
"cell513",-774.873983858284,472.898376254479,907.778918638526,1,0.189941917188851,2.4126663836768,17.3165037952208,2.22646898735955,17.1936834758541,3,13.4155234187472,NA,NA,NA,NA
"cell514",-23.3979110134714,170.453844579725,172.052246052772,2,0.780709301733452,0.50653742199132,14.2995222216264,NA,NA,NA,NA,0.017775454552518,1.82534556461077,93,1.30437052211662
"cell515",356.704118222363,-69.5210290232242,363.415741862183,1,0.539378731715295,0.142228222502347,5.98509237177813,0.152301190966624,6.98568914865732,418,NA,NA,NA,NA,NA
"cell516",-63.2476011749912,-26.8719922361601,68.7194515485317,2,0.702217028414307,0.192605725738301,7.10225147088865,NA,NA,NA,NA,0.16704108825439,0.000295754692290373,286,5.49551382729726
"cell517",36.0906857314413,-80.4235743638873,88.1503766868263,2,0.754692529238446,0.473911287819919,14.364531379018,NA,NA,NA,NA,0.0276681795821698,1.69025924694086,187,1.25245493793343
"cell518",-119.79965116224,-220.920492566641,251.312197186053,2,0.684976596346841,0.4847755223077,12.2056598901593,NA,NA,NA,NA,0.0338978774422089,0.00022181601921778,185,1.47090749429849
"cell519",178.51889368555,2.11514475577054,178.531423676759,2,0.777074808076164,0.535739079996595,16.4125818326119,NA,NA,NA,NA,0.0181874639720586,4.63341320606995,37,0.787328306688501
"cell520",-224.223048384874,158.307953874615,274.476563092321,2,0.599974013703681,0.547236073813332,16.8416733285963,NA,NA,NA,NA,0.0287281801598674,4.56923031015072,2,0.588419353392825
"cell521",58.5274805542865,45.2536247656413,73.9821365902733,1,0.869792339316716,0.0173792160174052,4.52708430920268e-05,0.00528150586124926,0.381249254586792,638,NA,NA,NA,NA,NA
"cell522",-630.582828493944,-365.272720164172,728.737856631283,1,0.2579362958245,2.04979729151937,17.8780574671212,1.9002064141659,18.1908996271047,43,13.8950517700363,NA,NA,NA,NA
"cell523",-139.555544229672,-515.702377212064,534.251524833962,2,0.310129196966438,0.457207176521637,18.2787137112881,NA,NA,NA,NA,0.0311956652702633,3.32353726345938,176,1.32846749458985
"cell524",-618.169830092966,-313.221775396419,692.994819186732,1,0.259501362872258,1.18329472923172,12.0011574408142,1.13940273633605,13.8631096395113,150,11.7029399723267,NA,NA,NA,NA
"cell525",-2.79670097136835,-165.652833343743,165.676439879462,2,0.600634948513822,0.48872659724258,13.9353885347313,NA,NA,NA,NA,0.0118244335468553,2.12846232158882,147,1.02190769908759
"cell526",548.196249214583,-345.02308901505,647.734559527608,1,0.218382532410114,0.237880746280357,10.4542421785766,0.265519431407774,8.88118557916347,218,8.63615264341079,NA,NA,NA,NA
"cell527",-214.833652594007,611.514395152049,648.153804096727,1,0.270736777552509,0.791323419326186,12.2128810401101,0.801778144068843,11.9260548261775,176,12.2819445029753,NA,NA,NA,NA
"cell528",-181.084152083225,206.598835306733,274.726316332817,2,0.613953619400891,0.36547203661766,11.2734676452614,NA,NA,NA,NA,0.0876293448510801,0.000147877346145187,246,2.87893597241332
"cell529",13.3725902293843,-624.685117697119,624.828234350614,1,0.23819332324629,1.6690476438587,14.865450075782,1.564634850709,14.9320381697936,95,13.0128695792621,NA,NA,NA,NA
"cell530",-410.151072017217,-243.681870143382,477.079401896003,1,0.381111812744853,0.185146815196225,4.54992178298464,0.204163400405398,7.65221876177688,246,7.28149510400016,NA,NA,NA,NA
"cell531",97.1701752126915,-224.700522083334,244.810881243845,1,0.670385492485541,0.0271102229077177,2.82237948257509,0.0387576787337631,0.731024733046658,585,NA,NA,NA,NA,NA
"cell532",300.43965580907,-666.08671514495,730.708901598483,1,0.277201759384253,2.37947826128187,18.0901063820029,2.19423116019196,17.8471423596191,18,13.9293605900205,NA,NA,NA,NA
"cell533",-359.617794044587,31.8996834589099,361.029843085407,1,0.520743560501878,0.149828294244774,6.44068921721651,0.156581312695548,8.58050841930081,432,6.71606447086729,NA,NA,NA,NA
"cell534",584.189158338851,-682.738894412663,898.559608854349,1,0.19503012452801,1.233800088432,12.6421766216749,1.18580696633441,13.4895006407783,131,12.4006915937326,NA,NA,NA,NA
"cell535",165.472439168612,-262.667422092159,310.443719139155,1,0.603167897855176,0.0704275580880425,1.7932588210864,0.0814505403895879,3.57857251998484,498,NA,NA,NA,NA,NA
"cell536",224.29019951334,382.977688021859,443.822039921749,1,0.370471681664585,0.170579818610732,4.60582518447745,0.173375061585038,7.65227730559719,276,6.5570198627203,NA,NA,NA,NA
"cell537",556.2239713869,-425.510922958526,700.317536480725,2,0.209247495796999,0.254766777146906,9.87397834756315,NA,NA,NA,NA,0.144052234355032,7.39386730725933e-05,263,4.08969313763741
"cell538",296.338135384881,-215.374392703953,366.336484008875,1,0.471625122825266,0.0792379818194342,3.50998850237668,0.0900253460435738,1.87310533805037,476,NA,NA,NA,NA,NA
"cell539",-641.652572524594,178.051535141499,665.898170138403,1,0.236521391581086,0.456022104780305,11.2305212706903,0.499742268397735,12.008429052792,198,10.0243596738006,NA,NA,NA,NA
"cell540",401.375222206186,80.8042904872931,409.428140657454,1,0.434372212358977,0.167401202752929,8.0047786108052,0.177831604825551,7.65233584941751,343,6.71501054147055,NA,NA,NA,NA
"cell541",-61.6363290207086,-407.951549700306,412.581511895565,1,0.449481106071178,0.152167203293657,4.62951546870885,0.147995990015713,7.65239439323783,290,6.11442104054128,NA,NA,NA,NA
"cell542",-4.62211711679312,-178.50630432986,178.566135233268,2,0.594762447206989,0.42788349675006,17.8784528416394,NA,NA,NA,NA,0.035953443782269,6.98190333630824,183,2.5670168814368
"cell543",-360.4273414481,-605.76739391466,704.884390516277,1,0.210041639023734,1.49327982312684,13.9128244760748,1.40813074524809,14.1190781541125,118,12.1823210186709,NA,NA,NA,NA
"cell544",-81.895836055025,-164.934516508368,184.147556864056,1,0.67775844717499,0.0278462131794182,4.41390720147261e-05,0.0177499731995194,2.47997760749862,663,NA,NA,NA,NA,NA
"cell545",-173.211240442879,-123.02749219108,212.456813612995,1,0.704555306677229,0.0174685253084949,1.29683065759279,0.0281367395280167,0.731083276866976,543,NA,NA,NA,NA,NA
"cell546",-485.912477840577,-650.694491834214,812.104831794858,1,0.149180939262465,0.761362438648752,17.3165049269919,0.836187582248673,17.1920201609965,166,10.7303140911495,NA,NA,NA,NA
"cell547",-296.394866474261,467.156638924965,553.249710496052,1,0.317754567645617,0.137519731900513,4.44772308110841,0.146428088510727,7.65245293705815,388,NA,NA,NA,NA,NA
"cell548",390.278461953162,510.526779487757,642.61564752087,2,0.224868215048105,0.540558323332431,15.7181837495013,NA,NA,NA,NA,0.0257074717257371,3.58738520178929,8,1.16873976525248
"cell549",-148.093590755787,-308.204117102046,341.937844383441,1,0.609895309745421,0.15262369508274,6.43688106439041,0.160254865312524,8.6054459662488,400,NA,NA,NA,NA,NA
"cell550",-450.94426027958,-45.2165286085074,453.205538733257,1,0.339597907542947,0.194574031608215,7.96145262797197,0.180897548662208,7.65251148087846,267,5.17354819449617,NA,NA,NA,NA
"cell551",239.615862108949,633.284780654029,677.100712436663,1,0.226728282129499,1.0008262610904,11.7725288411393,0.978409400997337,11.9913394802081,163,11.5966851269283,NA,NA,NA,NA
"cell552",-530.718719498829,-704.787516143258,882.262887204182,1,0.141150234234594,0.272536807490902,11.1772848402707,0.305086068974367,10.0227179524631,236,9.13170646245893,NA,NA,NA,NA
"cell553",-123.322521064512,-373.533736221786,393.364838664457,1,0.518174482845413,0.159979053213385,6.45063202109251,0.169200419425654,8.43669727079168,391,6.72624645824517,NA,NA,NA,NA
"cell554",249.045530129162,188.859619143964,312.556605786085,2,0.581161551954361,0.508832962120397,17.9013800280505,NA,NA,NA,NA,0.0173907539656597,4.66811311406642,128,0.745945772602646
"cell555",743.327972381343,512.177192117869,902.697042562068,2,0.186908596401167,0.401857530599615,13.4631831099204,NA,NA,NA,NA,0.0530059444724625,0,224,2.61567175967851
"cell556",-208.204155602167,-484.558774522647,527.395654491864,1,0.34335210769945,0.614649349008892,12.7733080816628,0.649528775022815,15.3059743368838,178,10.3331723853341,NA,NA,NA,NA
"cell557",-195.678181826933,189.152612573453,272.155583603308,2,0.610070066084681,0.502074630577181,17.7967697373208,NA,NA,NA,NA,0.017564845146026,6.0876318649072,139,0.543233387205863
"cell558",-600.055124404617,-339.621858428353,689.499208880306,1,0.26623844469167,1.16879752177135,12.0930500691175,1.13451607565218,13.9066935197447,144,11.2855273016906,NA,NA,NA,NA
"cell559",4.12705195280717,187.703943211541,187.749308533967,2,0.776987366815258,0.517165042124799,16.3964352301685,NA,NA,NA,NA,0.0178063291713863,3.32361120213245,64,1.3663194323951
"cell560",-162.964477703461,-136.15763707432,212.358948779711,1,0.716046418079406,0.0150060275576982,4.30073009374254e-05,0.0182160079322761,0.731141820687295,628,NA,NA,NA,NA,NA
"cell561",443.770941549936,163.421471804383,472.905091969655,1,0.35071065876748,0.160996504756913,8.36833606301656,0.163747803837832,8.43675581461199,314,6.36968029767093,NA,NA,NA,NA
"cell562",-0.712620793179217,17.0935943109785,17.1084422103004,1,0.731303636608658,0,4.18755298601248e-05,0.0175499139445571,0,591,NA,NA,NA,NA,NA
"cell563",-644.60179245487,168.838445663642,666.346675215046,1,0.23191677685015,1.11374503174247,12.7089973009134,1.08404820271115,13.1636779066216,146,10.9054324445455,NA,NA,NA,NA
"cell564",78.8216640949295,70.4502009835614,105.717006906732,1,0.888645531123447,0.0232075239572897,4.07437587828241e-05,0.00795095739006639,1.42432283514595,649,NA,NA,NA,NA,NA
"cell565",333.849402804574,249.664872782227,416.878846254324,1,0.393937302204162,0.187574359494273,8.33308562874241,0.194902837574539,8.43681435843231,293,6.35787967087598,NA,NA,NA,NA
"cell566",-46.2831359170597,170.901091910827,177.057368913665,2,0.783697191728832,0.409938564944869,17.229828542025,NA,NA,NA,NA,0.04329701934631,6.80264917965181,193,1.8183503771843
"cell567",-666.29193593228,655.378244369845,934.593808604404,2,0.196625290987258,0.412509035027129,11.0013014454176,NA,NA,NA,NA,0.0555799168094624,7.39386730725933e-05,203,3.25484737460631
"cell568",-84.6963326592694,91.2373913419733,124.489880491621,1,0.889143791519496,0.0168064115592326,3.96119877055234e-05,0.0103457316755918,1.16884678586473,584,NA,NA,NA,NA,NA
"cell569",-78.8813527792593,132.145697124735,153.898515538221,1,0.859341878862634,0.0204453404488656,1.29683178936387,0.0355232786677293,1.75327195913535,542,NA,NA,NA,NA,NA
"cell570",-157.998028478795,-983.026982601891,995.643222006038,2,0.301635207759779,0.355081423852472,10.455252803447,NA,NA,NA,NA,0.0982211817242762,0.000147877346145187,245,2.89551189437921
"cell571",238.32941543744,28.9022548945095,240.075510206142,1,0.697739638893515,0.0131272372822847,0.0637144693470693,0.0245063623763079,0.313550185723316,546,NA,NA,NA,NA,NA
"cell572",-123.063378919934,-288.884458069602,314.004498925348,1,0.649083074486524,0.0831500623000737,1.80464461051667,0.0901496781236544,3.57092362361624,510,NA,NA,NA,NA,NA
"cell573",797.883280308414,-43.0699349914482,799.044897546992,2,0.166911019189804,0.524738227591689,17.7621127524137,NA,NA,NA,NA,0.0228419179229634,5.19050772148659,71,0.041815800910379
"cell574",204.314832076352,852.877422502676,877.008807493515,1,0.155942319434836,1.79523611638344,17.8780585988923,1.67698544253186,18.190958170925,98,13.7645987731402,NA,NA,NA,NA
"cell575",401.178670736051,287.23357276267,493.403943210381,1,0.304522204492708,0.155748327186369,8.14690036397433,0.170821095834341,7.01980587255197,398,7.30130498210662,NA,NA,NA,NA
"cell576",323.979679163542,-411.285745986161,523.563556182346,1,0.37305482474658,0.569339096909558,12.1648821660369,0.599144798381487,12.0827979733669,179,9.27570552183442,NA,NA,NA,NA
"cell577",162.025433887843,-327.864862630814,365.715202547647,1,0.55235345666891,0.146070434481882,6.35778526637077,0.147624485217605,7.65257002469878,297,NA,NA,NA,NA,NA
"cell578",-491.122293430258,415.966755905838,643.606594996527,2,0.213296850754131,0.523217659010298,17.3162836860838,NA,NA,NA,NA,0.0139598904619364,6.08770580358028,91,1.26152593950941
"cell579",-24.8272456547217,184.657516525617,186.319055751709,1,0.764751024344444,0.0093676209299669,3.84802166282228e-05,0.0190016942765279,0.302681281288874,668,NA,NA,NA,NA,NA
"cell580",82.8737941187856,-255.042744049032,268.169474481535,1,0.673987180247213,0.0353961427698992,1.70241215168735,0.0459105445799088,4.41225775876796,587,NA,NA,NA,NA,NA
"cell581",56.9993592073315,-286.735021725107,292.345514133096,1,0.679029992681747,0.043715837803421,1.29683292113494,0.0581244644656054,3.47049824033733,529,NA,NA,NA,NA,NA
"cell582",-321.929867238341,257.467288945694,412.223536806356,1,0.405242234471127,0.179380885435553,7.95021036540424,0.176694202838028,7.6526285685191,269,5.81458473618666,NA,NA,NA,NA
"cell583",-102.947937546012,297.219626052878,314.5437711289,1,0.604021042467325,0.0589174623972694,2.28704110941751,0.0711284332854154,3.54649377644571,506,NA,NA,NA,NA,NA
"cell584",-535.330917091737,-702.713075631397,883.393942393549,1,0.142310851057251,0.295327435154328,11.4054356170209,0.33009759109837,10.3852231858164,243,9.58911289697352,NA,NA,NA,NA
"cell585",-291.797150239472,63.360571435068,298.596950588005,1,0.612184888447502,0.0410255002991578,1.3553843723202,0.0515158035331412,4.05803613252851,553,NA,NA,NA,NA,NA
"cell586",476.725334753933,211.641207710194,521.592796726794,1,0.297205228558081,0.296219680649892,12.164883297808,0.333792196596797,10.3844948989694,201,8.88906620612219,NA,NA,NA,NA
"cell587",-532.400645269941,-664.821517677134,851.72653912531,1,0.146076023178546,0.195644147768534,8.13254847870553,0.213076386368804,8.6293626886929,326,7.62779239500324,NA,NA,NA,NA
"cell588",344.210441317743,785.853868137093,857.931891223416,2,0.160505492980534,0.494127398840006,18.3036937782442,NA,NA,NA,NA,0.0141275327478987,4.53482378042847,133,1.89485750895113
"cell589",-490.988551426038,-497.286048284262,698.829858727871,1,0.228268962701133,1.91218534540881,15.997435033628,1.77923288678609,16.0245504943622,38,11.7887267458627,NA,NA,NA,NA
"cell590",471.373569777638,-536.356673025616,714.052885285132,1,0.242550448232315,2.0012688345831,15.7575173470109,1.85635812917969,15.8911291479507,29,13.5161821101515,NA,NA,NA,NA
"cell591",341.033727622611,-46.2380232558417,344.153974509639,1,0.558886022985263,0.157454862405313,4.74408109017768,0.164356146478638,7.65268711233942,332,NA,NA,NA,NA,NA
"cell592",454.195761812247,-336.598060030362,565.324724441105,1,0.284035655088983,0.181403958552461,5.6083057294267,0.191824801033488,7.65274565615974,229,6.98129305666766,NA,NA,NA,NA
"cell593",-220.223788243363,-156.263257296402,270.030965796775,1,0.642929573474114,0.0326943596058208,2.82238061434617,0.0466430138600862,1.75333050295567,517,NA,NA,NA,NA,NA
"cell594",372.384492363605,-37.3166849843533,374.249575993242,1,0.517465384630818,0.163593819433947,4.50891149374456,0.175468055731043,7.65280419998005,327,NA,NA,NA,NA,NA
"cell595",291.613043665427,81.3960253122333,302.759773042001,1,0.578262333984886,0.065845050843612,1.29683405290602,0.080562287283864,4.07045229001173,520,NA,NA,NA,NA,NA
"cell596",-560.112542057436,-33.7936104126352,561.131061227913,1,0.245885222352728,0.407535659206798,10.924709141982,0.455166337423586,10.4832358119733,206,10.45481183773,NA,NA,NA,NA
"cell597",-133.406810239166,-837.201113414876,847.763576311991,2,0.289773329688035,0.519840394675947,16.6942754733602,NA,NA,NA,NA,0.016514145364583,3.32368514080552,69,0.657245065437015
"cell598",6.36528365827516,688.2672812671,688.29671457799,1,0.282228232115988,1.12165471656914,12.5860802353939,1.09390749791415,13.2782565047574,156,11.5243483251023,NA,NA,NA,NA
"cell599",-106.604554694417,-429.237246603276,442.277226356,1,0.409564676156244,0.164549070233068,8.34918869520495,0.172594524646342,7.65286274380037,282,6.89949528318708,NA,NA,NA,NA
"cell600",526.146535862656,-21.0534048783576,526.567586409613,1,0.338176492905085,0.139701035696161,8.36690680517981,0.15229911556681,7.58059524894468,423,7.30990864026263,NA,NA,NA,NA
"cell601",-202.747057290615,-323.757791736741,382.00193317607,2,0.538556310186796,0.522871992355865,16.6981423919516,NA,NA,NA,NA,0.0147669203320156,4.91031020419193,44,1.80599191016015
"cell602",221.648051960382,-4.59988307200093,221.695777727291,2,0.73655843641077,0.43416541385381,13.4915106595869,NA,NA,NA,NA,0.042979841440691,0.00022181601921778,200,2.85191235092967
"cell603",-189.361656361727,-39.6253589550901,193.463190225884,2,0.620001337899165,0.541555613287534,17.2547860613964,NA,NA,NA,NA,0.0231538008125338,5.09229140455937,12,1.03189678370966
"cell604",217.996036826836,787.354944708324,816.976181433006,1,0.18128220776823,1.95503697879446,17.8780597306634,1.8165542885318,18.1910167147453,60,14.0359049065749,NA,NA,NA,NA
"cell605",-77.1569004724433,-313.575809328586,322.928746764038,1,0.643652038507143,0.060827162060393,1.2968351846771,0.0707876072521506,1.75338904677598,495,NA,NA,NA,NA,NA
"cell606",-219.903328199203,-104.067172379467,243.28471000074,1,0.654575269422424,0.0285912172959552,1.29683631644818,0.0435340320534258,1.7534475905963,521,NA,NA,NA,NA,NA
"cell607",135.503292699667,112.941671407338,176.400009843352,1,0.799656059737196,0.0185944595964368,0.579091721518888,0.0142053804553872,1.88905976701292,683,NA,NA,NA,NA,NA
"cell608",-623.247404270397,295.98832989898,689.961171636618,1,0.240887583459526,1.1011075091234,12.2190671628998,1.07591313631558,13.9858793474316,157,11.4123191882065,NA,NA,NA,NA
"cell609",131.594028132345,-24.0926261673628,133.781324839219,2,0.815917549900718,0.485650842567584,13.9337830035254,NA,NA,NA,NA,0.0280412140396463,0.233198379853554,186,0.075074978956882
"cell610",-395.950713704569,60.4876078371138,400.544277683521,1,0.44621134535839,0.141194590088418,6.38485624280313,0.152327788056052,7.65292128762069,375,NA,NA,NA,NA,NA
"cell611",-227.350687055302,-351.673935228618,418.763527093395,1,0.497692096587087,0.155020889394992,5.60830686119778,0.156469960576955,7.65297983144101,289,6.6487360288426,NA,NA,NA,NA
"cell612",619.933081545898,1.88876111028021,619.935958800201,1,0.259600695910901,0.194660528606954,8.06220074902561,0.214429132680955,7.00217445354776,348,8.02264167335786,NA,NA,NA,NA
"cell613",214.047067011741,-652.413328810589,686.628938005123,1,0.27142834739985,1.10489524103478,12.2134689442406,1.07681686851444,13.9859378912519,164,12.8598687085252,NA,NA,NA,NA
"cell614",652.428637974831,-374.120187115646,752.083135070279,2,0.139742605842359,0.342883142919427,12.1954126452011,NA,NA,NA,NA,0.0955330579351995,0.000295754692290373,241,3.29255248427413
"cell615",-334.874784774772,30.7705219684149,336.285513366483,1,0.557659207115672,0.0514460593650185,3.19584846456117,0.0636961033721378,2.0081461854487,492,NA,NA,NA,NA,NA
"cell616",154.619405286196,194.655885433109,248.592184560988,1,0.750507261869804,0.0250942468440148,1.29683744821925,0.0344692745950468,2.05733833080945,633,NA,NA,NA,NA,NA
"cell617",84.1863299906543,-15.0737614079037,85.5251801534364,1,0.819717974114219,0.0259951069512516,0.348471678369025,0.0180940340636929,2.08250633065604,682,NA,NA,NA,NA,NA
"cell618",290.938521281966,-153.440198773112,328.921142168255,1,0.563167607332009,0.0858581943909473,1.29683857999033,0.0945475245067183,0.731200364507613,473,NA,NA,NA,NA,NA
"cell619",579.176939592296,-375.44078058094,690.218593692407,2,0.195807626254265,0.467983621411847,16.3996178537872,NA,NA,NA,NA,0.0178699601625195,3.62747099661385,162,1.90314149923387
"cell620",-174.964221626282,-322.480725091916,366.887308182088,1,0.56523071027061,0.118711074285062,6.45063315286358,0.126603087480914,6.91001021336428,453,NA,NA,NA,NA,NA
"cell621",-184.560863323169,257.2333643316,316.593929183658,1,0.561829176879222,0.0369590546818406,1.67930280576043,0.0491426224126832,3.31117480867677,555,NA,NA,NA,NA,NA
"cell622",282.510298442596,-514.056583969954,586.571598570015,1,0.303893436906422,1.84053199767306,15.5807106899653,1.71435631485735,15.0317556368088,85,13.0729207691686,NA,NA,NA,NA
"cell623",446.377781011829,361.371056809224,574.31886968866,1,0.242837720472347,0.203188054409498,8.36690793695089,0.222712990667142,7.65303837526132,211,8.01079356435225,NA,NA,NA,NA
"cell624",-241.98606371343,-115.959375805853,268.335297470912,2,0.616666026738412,0.512985051985554,16.7378381103368,NA,NA,NA,NA,0.0157764843983934,3.3237590794786,90,1.4297154868575
"cell625",-50.9484294216405,187.425669742003,194.226991272506,1,0.767258988969844,0.0198808739716287,0.525580052489604,0.0187262426816756,1.81108924866111,648,NA,NA,NA,NA,NA
"cell626",117.827735518889,-395.017767254824,412.21646219492,2,0.483098231386299,0.3105754295168,12.3161617625655,NA,NA,NA,NA,0.0908205274001951,0.000369693365362966,243,4.09387581733628
"cell627",-137.649531256719,-246.586227387905,282.404251017215,1,0.677604782495308,0.043825909325774,0.817385994965727,0.0528509339294877,2.19621505524901,606,NA,NA,NA,NA,NA
"cell628",-658.114067507795,1.79979046558924,658.116528509484,1,0.204582135340797,0.304222595961943,10.4671889993332,0.334619261396396,10.2962452260228,204,9.05296317859871,NA,NA,NA,NA
"cell629",-168.365092059148,350.227458310949,388.595003543577,1,0.48161018573221,0.184706940169613,4.74536362111407,0.187029675552507,7.65309691908164,222,6.02364185086414,NA,NA,NA,NA
"cell630",80.9130666046039,-103.963042815827,131.739282747731,2,0.71232611906524,0.453480771293604,17.2624062580102,NA,NA,NA,NA,0.01946328554853,4.52410557611424,141,1.82286680570203
"cell631",211.330150210866,44.4914919109544,215.962786703195,1,0.708462639459577,0.0154220518831337,3.73484455509221e-05,0.0228046730711518,2.17225166497054,566,NA,NA,NA,NA,NA
"cell632",-157.505332124252,345.290304593413,379.517225029093,1,0.493494285314952,0.165191791596116,6.445919127071,0.176499282283839,7.65315546290196,401,6.85276765813601,NA,NA,NA,NA
"cell633",-72.9504875924276,249.610792690762,260.052535976259,1,0.68810203202539,0.0182516402666217,0.287893644128566,0.0285040380727297,1.85434046022631,617,NA,NA,NA,NA,NA
"cell634",-732.227227649738,567.144751659758,926.180264444687,1,0.18796751905115,2.33738028642641,17.8780608624345,2.15791490299011,18.1910752585656,20,14.1110698245522,NA,NA,NA,NA
"cell635",359.123355443438,-510.096648934915,623.833451876047,1,0.296794958421607,1.48979130387199,15.1128613700734,1.41457739061557,14.6811969975429,116,11.6587105209536,NA,NA,NA,NA
"cell636",60.3612807874661,1.39263042280343,60.3773437457946,1,0.804210849228591,0.0158475395043235,3.62166744736214e-05,0.0110106769018411,1.1023650351435,694,NA,NA,NA,NA,NA
"cell637",-20.2708826660925,-1.70862554319835,20.3427649376716,1,0.707673646116477,0.0187082592819335,3.50849033963208e-05,0.00723092454838167,0.19533013186129,640,NA,NA,NA,NA,NA
"cell638",-55.0204070567487,-894.351588499277,896.042414757176,1,0.30676832728097,1.81688564213967,18.3468591173638,1.69464281773062,17.9871139232935,73,12.6706701022293,NA,NA,NA,NA
"cell639",132.103118272361,489.261791782781,506.782334691906,1,0.314983448734979,0.26157394387397,9.83309460100012,0.290214476247008,10.1602855733944,241,8.99693115446654,NA,NA,NA,NA
"cell640",-701.684685429863,-485.527187091259,853.286614902376,1,0.246644789763048,0.215856057582074,9.11095167765363,0.23933017758965,8.52724880932004,250,8.31685085742674,NA,NA,NA,NA
"cell641",22.549641013584,16.5817066994137,27.9899858325597,1,0.751417264842085,0.00606634907256131,3.39531323190201e-05,0.0126028607196557,0.679362581279185,605,NA,NA,NA,NA,NA
"cell642",-262.034511779849,187.988566679338,322.493079872818,1,0.524644843972248,0.113143335927634,6.39538767184667,0.121854238908819,4.99246143585481,467,NA,NA,NA,NA,NA
"cell643",-490.777203913599,-499.417281416114,700.199889216153,1,0.226960762709288,1.90133549016103,14.8197883931566,1.76890895123598,14.9096257845132,35,12.8955025045657,NA,NA,NA,NA
"cell644",-281.217771097519,-271.888906283356,391.161107653887,1,0.489477873219761,0.172642442756469,6.44323253821108,0.181101327105936,7.65321400672228,364,6.46399491911477,NA,NA,NA,NA
"cell645",412.202158371091,-49.8075915508495,415.200452241905,1,0.465926023209094,0.155150353425504,6.45063428463466,0.155685951545972,8.43687290225263,428,6.40446051063231,NA,NA,NA,NA
"cell646",-93.5663596083608,-365.711534914036,377.491179260577,1,0.53866366978647,0.146121079707853,6.55703362403081,0.156332679585374,7.6532725505426,434,6.92472903843412,NA,NA,NA,NA
"cell647",78.7890317485448,-525.144476872872,531.022064620629,2,0.269469404146532,0.433499936086801,14.0358846710456,NA,NA,NA,NA,0.0200073600307663,3.91749240750972,166,3.42753457822295
"cell648",269.717465894978,-45.2596335272808,273.488474776968,2,0.679629324454433,0.489305920435002,17.7967708690919,NA,NA,NA,NA,0.0224551037671434,4.49113092313292,114,0.952359305154482
"cell649",75.1144747356074,73.386106243169,105.012879706919,2,0.896841115149108,0.520701680240056,18.3746006650185,NA,NA,NA,NA,0.0123548298225026,1.80543651664083,100,1.02366897804303
"cell650",-512.242900749574,-250.387225122556,570.163618510434,1,0.29724183150532,0.741511356087898,11.8444986330779,0.764804135862662,11.9934039462116,174,11.3840109051471,NA,NA,NA,NA
"cell651",-117.868165376206,363.762426323859,382.382017378136,1,0.501986566410413,0.180619322417915,5.60830799296886,0.192295337672418,7.65333109436291,216,7.04041662179086,NA,NA,NA,NA
"cell652",208.747020915568,167.033377414109,267.348962802343,1,0.656531715082417,0.0224207163154909,1.42469078239914,0.0318187885508634,1.88329121875947,599,NA,NA,NA,NA,NA
"cell653",-227.832051611027,273.508296565068,355.969425697229,1,0.490184000089483,0.109497689477795,6.44970082362781,0.119397053830249,4.97624509955712,493,NA,NA,NA,NA,NA
"cell654",-483.474715811178,-734.596920980506,879.420512123033,2,0.14005548544031,0.515816137263308,15.9211514435438,NA,NA,NA,NA,0.0151523557661625,3.32383301815167,112,0.760385045134166
