Cell_ID,Sample,Cell_Type,x,y
E16_E1S3_5238,E16_E1S3,GluNeuB,1461,5439
E16_E1S3_5239,E16_E1S3,GluNeuB,1457,5490
E16_E1S3_5240,E16_E1S3,GluNeu,1458,5583
E16_E1S3_5241,E16_E1S3,GlioB,1445,5334
E16_E1S3_5242,E16_E1S3,GlioB,1447,5242
E16_E1S3_5243,E16_E1S3,GluNeu,1451,5715
E16_E1S3_5244,E16_E1S3,GluNeu,1444,5561
E16_E1S3_5245,E16_E1S3,GABA,1444,5841
E16_E1S3_5246,E16_E1S3,GluNeu,1424,5676
E16_E1S3_5247,E16_E1S3,GluNeuB,1441,5607
E16_E1S3_5248,E16_E1S3,GluNeuB,1444,5751
E16_E1S3_5250,E16_E1S3,GluNeu,1443,5735
E16_E1S3_5251,E16_E1S3,GluNeuB,1422,5431
E16_E1S3_5252,E16_E1S3,GlioB,1436,5302
E16_E1S3_5253,E16_E1S3,GluNeu,1438,5628
E16_E1S3_5254,E16_E1S3,NeuB,1436,5406
E16_E1S3_5255,E16_E1S3,RGC,1437,5387
E16_E1S3_5256,E16_E1S3,NeuB,1434,5376
E16_E1S3_5257,E16_E1S3,GABA,1436,5783
E16_E1S3_5258,E16_E1S3,GluNeuB,1435,5343
E16_E1S3_5259,E16_E1S3,NeuB,1437,5283
E16_E1S3_5260,E16_E1S3,Fibro,1435,5813
E16_E1S3_5261,E16_E1S3,Fibro,1435,5800
E16_E1S3_5262,E16_E1S3,GlioB,1436,5219
E16_E1S3_5263,E16_E1S3,GluNeuB,1439,5469
E16_E1S3_5264,E16_E1S3,GluNeu,1436,5667
E16_E1S3_5265,E16_E1S3,GluNeu,1444,5515
E16_E1S3_5266,E16_E1S3,GluNeuB,1435,5592
E16_E1S3_5267,E16_E1S3,GluNeu,1429,5539
E16_E1S3_5268,E16_E1S3,GluNeuB,1418,5492
E16_E1S3_5269,E16_E1S3,GluNeuB,1428,5717
E16_E1S3_5270,E16_E1S3,Fibro,1424,5932
E16_E1S3_5271,E16_E1S3,GluNeu,1419,5573
E16_E1S3_5272,E16_E1S3,GluNeu,1426,5759
E16_E1S3_5273,E16_E1S3,RGC,1422,5386
E16_E1S3_5274,E16_E1S3,GluNeu,1409,5734
E16_E1S3_5275,E16_E1S3,GluNeu,1424,5645
E16_E1S3_5276,E16_E1S3,GluNeu,1419,5614
E16_E1S3_5277,E16_E1S3,GlioB,1415,5354
E16_E1S3_5278,E16_E1S3,GlioB,1418,5341
E16_E1S3_5279,E16_E1S3,GABA,1412,5861
E16_E1S3_5280,E16_E1S3,GABA,1407,5821
E16_E1S3_5281,E16_E1S3,GlioB,1413,5401
E16_E1S3_5282,E16_E1S3,GluNeu,1412,5770
E16_E1S3_5284,E16_E1S3,GluNeuB,1414,5460
E16_E1S3_5285,E16_E1S3,GlioB,1418,5239
E16_E1S3_5286,E16_E1S3,GluNeu,1422,5695
E16_E1S3_5287,E16_E1S3,GluNeuB,1415,5551
E16_E1S3_5288,E16_E1S3,GluNeuB,1401,5512
E16_E1S3_5289,E16_E1S3,GluNeu,1398,5780
E16_E1S3_5290,E16_E1S3,GlioB,1411,5319
E16_E1S3_5291,E16_E1S3,GluNeu,1401,5757
E16_E1S3_5292,E16_E1S3,GluNeuB,1403,5648
E16_E1S3_5293,E16_E1S3,GluNeuB,1397,5603
E16_E1S3_5294,E16_E1S3,GluNeuB,1396,5436
E16_E1S3_5295,E16_E1S3,NeuB,1399,5397
E16_E1S3_5296,E16_E1S3,GlioB,1402,5269
E16_E1S3_5297,E16_E1S3,Endo,1397,5921
E16_E1S3_5298,E16_E1S3,GluNeuB,1396,5633
E16_E1S3_5299,E16_E1S3,GluNeuB,1399,5579
E16_E1S3_5300,E16_E1S3,GlioB,1411,5297
E16_E1S3_5301,E16_E1S3,GluNeuB,1396,5486
E16_E1S3_5302,E16_E1S3,GluNeu,1404,5715
E16_E1S3_5303,E16_E1S3,GluNeu,1375,5686
E16_E1S3_5304,E16_E1S3,GluNeuB,1393,5547
E16_E1S3_5305,E16_E1S3,GluNeu,1389,5846
E16_E1S3_5306,E16_E1S3,GluNeu,1392,5704
E16_E1S3_5307,E16_E1S3,NeuB,1397,5341
E16_E1S3_5308,E16_E1S3,GlioB,1403,5367
E16_E1S3_5309,E16_E1S3,GluNeuB,1380,5532
E16_E1S3_5310,E16_E1S3,GluNeu,1382,5747
E16_E1S3_5311,E16_E1S3,GluNeu,1390,5804
E16_E1S3_5312,E16_E1S3,NeuB,1379,5399
E16_E1S3_5313,E16_E1S3,RGC,1386,5382
E16_E1S3_5314,E16_E1S3,GABA,1378,5864
E16_E1S3_5315,E16_E1S3,RGC,1385,5642
E16_E1S3_5316,E16_E1S3,Fibro,1382,5618
E16_E1S3_5317,E16_E1S3,GluNeuB,1379,5478
E16_E1S3_5318,E16_E1S3,Fibro,1380,5896
E16_E1S3_5319,E16_E1S3,GluNeu,1372,5785
E16_E1S3_5320,E16_E1S3,NeuB,1360,5417
E16_E1S3_5321,E16_E1S3,GluNeu,1374,5825
E16_E1S3_5322,E16_E1S3,GluNeuB,1379,5563
E16_E1S3_5323,E16_E1S3,GluNeuB,1371,5659
E16_E1S3_5324,E16_E1S3,GlioB,1370,5359
E16_E1S3_5325,E16_E1S3,Fibro,1373,5922
E16_E1S3_5326,E16_E1S3,NeuB,1383,5456
E16_E1S3_5327,E16_E1S3,Fibro,1368,5987
E16_E1S3_5328,E16_E1S3,GluNeu,1358,5735
E16_E1S3_5329,E16_E1S3,Ery,1365,5601
E16_E1S3_5330,E16_E1S3,GluNeuB,1369,5515
E16_E1S3_5331,E16_E1S3,GluNeuB,1362,5568
E16_E1S3_5332,E16_E1S3,GluNeu,1371,5722
E16_E1S3_5333,E16_E1S3,NeuB,1360,5462
E16_E1S3_5334,E16_E1S3,Ery,1364,5625
E16_E1S3_5335,E16_E1S3,RGC,1362,5489
E16_E1S3_5336,E16_E1S3,GluNeu,1358,5762
E16_E1S3_5337,E16_E1S3,GluNeu,1353,5838
E16_E1S3_5338,E16_E1S3,GluNeuB,1351,5660
E16_E1S3_5339,E16_E1S3,Fibro,1353.5,5938
E16_E1S3_5340,E16_E1S3,GluNeu,1347,5784
E16_E1S3_5341,E16_E1S3,NeuB,1345,5444
E16_E1S3_5342,E16_E1S3,GluNeuB,1347,5549
E16_E1S3_5343,E16_E1S3,GluNeuB,1348,5692
E16_E1S3_5345,E16_E1S3,GABA,1345,5908
E16_E1S3_5346,E16_E1S3,GluNeu,1346,5822
E16_E1S3_5347,E16_E1S3,GluNeuB,1334,5635
E16_E1S3_5348,E16_E1S3,Ery,1344,5588
E16_E1S3_5349,E16_E1S3,NeuB,1341,5468
E16_E1S3_5350,E16_E1S3,NeuB,1346,5383
E16_E1S3_5351,E16_E1S3,GluNeu,1342,5860
E16_E1S3_5352,E16_E1S3,GluNeuB,1335,5612
E16_E1S3_5353,E16_E1S3,NeuB,1326,5518
E16_E1S3_5354,E16_E1S3,GluNeuB,1332,5664
E16_E1S3_5355,E16_E1S3,NeuB,1334,5494
E16_E1S3_5356,E16_E1S3,GluNeuB,1325,5887
E16_E1S3_5357,E16_E1S3,GluNeu,1326,5843
E16_E1S3_5358,E16_E1S3,GluNeuB,1327,5686
E16_E1S3_5359,E16_E1S3,NeuB,1330,5538
E16_E1S3_5360,E16_E1S3,Fibro,1323,5960
E16_E1S3_5361,E16_E1S3,GluNeuB,1324,5777
E16_E1S3_5362,E16_E1S3,GlioB,1323,5458
E16_E1S3_5363,E16_E1S3,GluNeu,1328,5828
E16_E1S3_5364,E16_E1S3,GluNeuB,1327,5650
E16_E1S3_5365,E16_E1S3,GluNeu,1328,5741
E16_E1S3_5366,E16_E1S3,GluNeu,1324,5803
E16_E1S3_5367,E16_E1S3,GluNeuB,1322,5575
E16_E1S3_5368,E16_E1S3,GluNeu,1328,5716
E16_E1S3_5369,E16_E1S3,GlioB,1329,5422
E16_E1S3_5370,E16_E1S3,GluNeu,1311,5903
E16_E1S3_5371,E16_E1S3,GluNeu,1317,5871
E16_E1S3_5372,E16_E1S3,GluNeuB,1317,5613
E16_E1S3_5373,E16_E1S3,GluNeuB,1307,5588
E16_E1S3_5374,E16_E1S3,NeuB,1322,5396
E16_E1S3_5375,E16_E1S3,GluNeuB,1312,5684
E16_E1S3_5376,E16_E1S3,NeuB,1310,5506
E16_E1S3_5377,E16_E1S3,GlioB,1305,5534
E16_E1S3_5378,E16_E1S3,GluNeu,1300,5808
E16_E1S3_5379,E16_E1S3,GluNeuB,1305,5647
E16_E1S3_5380,E16_E1S3,GluNeuB,1304,5556
E16_E1S3_5381,E16_E1S3,GluNeu,1301,5748
E16_E1S3_5382,E16_E1S3,GluNeuB,1300,5623
E16_E1S3_5383,E16_E1S3,GluNeu,1301,5781
E16_E1S3_5384,E16_E1S3,GluNeu,1300,5879
E16_E1S3_5386,E16_E1S3,GluNeu,1297,5916
E16_E1S3_5387,E16_E1S3,GluNeu,1295,5855
E16_E1S3_5388,E16_E1S3,Fibro,1296,6012
E16_E1S3_5389,E16_E1S3,RGC,1281,5607
E16_E1S3_5391,E16_E1S3,Fibro,1286,5991
E16_E1S3_5392,E16_E1S3,GluNeu,1279,5929
E16_E1S3_5393,E16_E1S3,GluNeu,1292,5894
E16_E1S3_5395,E16_E1S3,GluNeu,1283,5768
E16_E1S3_5396,E16_E1S3,GluNeu,1294,5829
E16_E1S3_5397,E16_E1S3,GluNeuB,1283,5649
E16_E1S3_5398,E16_E1S3,NeuB,1262,5561
E16_E1S3_5399,E16_E1S3,NeuB,1277,5528
E16_E1S3_5400,E16_E1S3,GluNeuB,1283,5680
E16_E1S3_5401,E16_E1S3,GlioB,1278,5544
E16_E1S3_5402,E16_E1S3,GluNeu,1268,5864.5
E16_E1S3_5403,E16_E1S3,GluNeuB,1262,5738
E16_E1S3_5404,E16_E1S3,GlioB,1278,5514
E16_E1S3_5405,E16_E1S3,NeuB,1272,5578
E16_E1S3_5406,E16_E1S3,GluNeuB,1273,5844
E16_E1S3_5407,E16_E1S3,GluNeu,1268,5908
E16_E1S3_5408,E16_E1S3,GluNeu,1274,5891
E16_E1S3_5410,E16_E1S3,GluNeu,1265,5976
E16_E1S3_5411,E16_E1S3,GluNeu,1261,5770
E16_E1S3_5412,E16_E1S3,GABA,1274,5965
E16_E1S3_5413,E16_E1S3,Fibro,1267,6028
E16_E1S3_5414,E16_E1S3,GluNeu,1263,5939
E16_E1S3_5415,E16_E1S3,GluNeuB,1272,5625
E16_E1S3_5416,E16_E1S3,GluNeu,1259,5826
E16_E1S3_5417,E16_E1S3,NeuB,1267,5591
E16_E1S3_5418,E16_E1S3,GluNeuB,1264,5653
E16_E1S3_5419,E16_E1S3,NeuB,1258,5538
E16_E1S3_5420,E16_E1S3,GluNeu,1255,5805
E16_E1S3_5422,E16_E1S3,GluNeu,1242,5889
E16_E1S3_5423,E16_E1S3,GABA,1250,5859
E16_E1S3_5424,E16_E1S3,RGC,1251,5670
E16_E1S3_5425,E16_E1S3,GluNeuB,1249,5840
E16_E1S3_5426,E16_E1S3,GluNeu,1243,5958
E16_E1S3_5427,E16_E1S3,GluNeuB,1245,5903
E16_E1S3_5428,E16_E1S3,GluNeu,1250,5872
E16_E1S3_5429,E16_E1S3,Fibro,1244,6034
E16_E1S3_5430,E16_E1S3,GluNeuB,1265,5705
E16_E1S3_5431,E16_E1S3,NeuB,1244,5571
E16_E1S3_5432,E16_E1S3,GluNeu,1240,5981
E16_E1S3_5433,E16_E1S3,GABA,1239,6007
E16_E1S3_5434,E16_E1S3,NeuB,1246,5631
E16_E1S3_5435,E16_E1S3,GluNeuB,1239,5747
E16_E1S3_5436,E16_E1S3,GluNeuB,1237,5857
E16_E1S3_5437,E16_E1S3,NeuB,1232,5591
E16_E1S3_5438,E16_E1S3,GluNeuB,1229,5829
E16_E1S3_5439,E16_E1S3,NeuB,1235,5540
E16_E1S3_5440,E16_E1S3,GluNeuB,1225,5796
E16_E1S3_5441,E16_E1S3,GluNeu,1228,5931
E16_E1S3_5442,E16_E1S3,GluNeuB,1229,5731
E16_E1S3_5443,E16_E1S3,GluNeu,1226,5907
E16_E1S3_5444,E16_E1S3,GluNeuB,1226,5876
E16_E1S3_5445,E16_E1S3,NeuB,1227,5674
E16_E1S3_5447,E16_E1S3,GluNeuB,1222,5694
E16_E1S3_5448,E16_E1S3,GluNeu,1213,5892
E16_E1S3_5449,E16_E1S3,GluNeuB,1232,5776
E16_E1S3_5450,E16_E1S3,GluNeuB,1203,5973
E16_E1S3_5451,E16_E1S3,GluNeuB,1213,5807
E16_E1S3_5452,E16_E1S3,GluNeuB,1220,5753
E16_E1S3_5453,E16_E1S3,Fibro,1213,6043
E16_E1S3_5454,E16_E1S3,GluNeuB,1215,5717
E16_E1S3_5456,E16_E1S3,NeuB,1191,5687
E16_E1S3_5457,E16_E1S3,GluNeu,1212,6002
E16_E1S3_5458,E16_E1S3,GluNeuB,1204,5856
E16_E1S3_5459,E16_E1S3,GluNeuB,1204,5823
E16_E1S3_5460,E16_E1S3,GluNeuB,1204,5739
E16_E1S3_5461,E16_E1S3,GluNeuB,1197,5913
E16_E1S3_5462,E16_E1S3,GlioB,1201,5600
E16_E1S3_5463,E16_E1S3,GluNeu,1200,5940
E16_E1S3_5464,E16_E1S3,GluNeuB,1199,5796
E16_E1S3_5465,E16_E1S3,NeuB,1201,5659
E16_E1S3_5466,E16_E1S3,GluNeuB,1196,5880
E16_E1S3_5467,E16_E1S3,GluNeuB,1193,5768
E16_E1S3_5468,E16_E1S3,GluNeu,1186,6008
E16_E1S3_5469,E16_E1S3,NeuB,1183,5634
E16_E1S3_5470,E16_E1S3,GluNeu,1185,5956
E16_E1S3_5472,E16_E1S3,GluNeuB,1181,5895
E16_E1S3_5473,E16_E1S3,GluNeu,1181,5981
E16_E1S3_5474,E16_E1S3,GluNeuB,1175,5869
E16_E1S3_5475,E16_E1S3,GluNeuB,1179,5833
E16_E1S3_5476,E16_E1S3,GABA,1180,6048
E16_E1S3_5477,E16_E1S3,GluNeu,1176,5938
E16_E1S3_5478,E16_E1S3,GluNeuB,1174,5849
E16_E1S3_5479,E16_E1S3,GluNeuB,1181,5809
E16_E1S3_5480,E16_E1S3,NeuB,1181,5611
E16_E1S3_5481,E16_E1S3,GluNeuB,1178,5920
E16_E1S3_5482,E16_E1S3,NeuB,1185,5709
E16_E1S3_5483,E16_E1S3,GluNeuB,1173.5,5774
E16_E1S3_5484,E16_E1S3,RGC,1171,5671
E16_E1S3_5485,E16_E1S3,NeuB,1175,5734
E16_E1S3_5486,E16_E1S3,GluNeuB,1171,5959
E16_E1S3_5487,E16_E1S3,RGC,1167,5757
E16_E1S3_5488,E16_E1S3,NeuB,1171,5641
E16_E1S3_5489,E16_E1S3,GluNeuB,1158,5909
E16_E1S3_5490,E16_E1S3,GluNeuB,1162,5986
E16_E1S3_5491,E16_E1S3,GluNeu,1150,6004
E16_E1S3_5492,E16_E1S3,GluNeuB,1160,5809
E16_E1S3_5493,E16_E1S3,GluNeuB,1155,5826
E16_E1S3_5494,E16_E1S3,GluNeuB,1157,5772
E16_E1S3_5495,E16_E1S3,NeuB,1159,5699
E16_E1S3_5496,E16_E1S3,NeuB,1154,5660
E16_E1S3_5497,E16_E1S3,GluNeuB,1161,5790
E16_E1S3_5498,E16_E1S3,RGC,1154,5682
E16_E1S3_5499,E16_E1S3,NeuB,1151,5731
E16_E1S3_5500,E16_E1S3,GluNeu,1167,6030
E16_E1S3_5501,E16_E1S3,GluNeuB,1158,5872
E16_E1S3_5502,E16_E1S3,GluNeu,1149,5962
E16_E1S3_5504,E16_E1S3,GluNeuB,1144,5920
E16_E1S3_5506,E16_E1S3,GluNeuB,1141,5944
E16_E1S3_5507,E16_E1S3,GluNeuB,1136,5891
E16_E1S3_5508,E16_E1S3,NeuB,1139,5712
E16_E1S3_5510,E16_E1S3,GluNeuB,1138,5785
E16_E1S3_5511,E16_E1S3,GluNeu,1127,6000
E16_E1S3_5512,E16_E1S3,Fibro,1136,6105
E16_E1S3_5513,E16_E1S3,GluNeuB,1133,6035
E16_E1S3_5514,E16_E1S3,GluNeuB,1137,5831
E16_E1S3_5515,E16_E1S3,NeuB,1131,5740
E16_E1S3_5516,E16_E1S3,GluNeuB,1129,5931
E16_E1S3_5517,E16_E1S3,GluNeuB,1130,5854
E16_E1S3_5518,E16_E1S3,Fibro,1133,6128
E16_E1S3_5520,E16_E1S3,GluNeu,1130,6018
E16_E1S3_5521,E16_E1S3,GlioB,1131,5768
E16_E1S3_5522,E16_E1S3,GluNeuB,1121,5885
E16_E1S3_5523,E16_E1S3,GluNeuB,1117,5957
E16_E1S3_5524,E16_E1S3,RGC,1116,5723
E16_E1S3_5525,E16_E1S3,GluNeu,1120,6046
E16_E1S3_5526,E16_E1S3,GluNeuB,1118.5,5903
E16_E1S3_5527,E16_E1S3,GluNeuB,1115,5938
E16_E1S3_5528,E16_E1S3,GluNeuB,1111,5866
E16_E1S3_5529,E16_E1S3,GluNeuB,1104,5832
E16_E1S3_5530,E16_E1S3,GluNeuB,1104,5804
E16_E1S3_5531,E16_E1S3,NeuB,1113,5740
E16_E1S3_5532,E16_E1S3,GluNeuB,1109,6028
E16_E1S3_5533,E16_E1S3,GluNeu,1117,6082
E16_E1S3_5534,E16_E1S3,GluNeuB,1107,5850
E16_E1S3_5535,E16_E1S3,Fibro,1102,6144
E16_E1S3_5536,E16_E1S3,GluNeuB,1114,5972.5
E16_E1S3_5539,E16_E1S3,GluNeuB,1102,5921
E16_E1S3_5540,E16_E1S3,GluNeuB,1119,5794
E16_E1S3_5541,E16_E1S3,GluNeuB,1098,5873
E16_E1S3_5542,E16_E1S3,GluNeuB,1097,5949
E16_E1S3_5543,E16_E1S3,Fibro,1100,6124
E16_E1S3_5544,E16_E1S3,GluNeuB,1093,5813
E16_E1S3_5545,E16_E1S3,GluNeu,1095,6045
E16_E1S3_5546,E16_E1S3,GluNeuB,1093,6013
E16_E1S3_5547,E16_E1S3,GluNeuB,1096,5989
E16_E1S3_5548,E16_E1S3,GluNeu,1085,6082
E16_E1S3_5549,E16_E1S3,NeuB,1091,5732
E16_E1S3_5550,E16_E1S3,Fibro,1084,6153
E16_E1S3_5551,E16_E1S3,GluNeuB,1076,5967
E16_E1S3_5553,E16_E1S3,GluNeuB,1079,5948
E16_E1S3_5554,E16_E1S3,GluNeuB,1079,5882
E16_E1S3_5555,E16_E1S3,RGC,1076,5836
E16_E1S3_5556,E16_E1S3,NeuB,1078,5785
E16_E1S3_5557,E16_E1S3,NeuB,1076,5748
E16_E1S3_5558,E16_E1S3,GluNeuB,1073,6007
E16_E1S3_5559,E16_E1S3,NeuB,1060,5768
E16_E1S3_5560,E16_E1S3,GluNeuB,1074,6032
E16_E1S3_5561,E16_E1S3,GluNeuB,1079,5911
E16_E1S3_5562,E16_E1S3,NeuB,1063,5798
E16_E1S3_5563,E16_E1S3,GluNeu,1064,6069
E16_E1S3_5564,E16_E1S3,GluNeuB,1064,5937
E16_E1S3_5565,E16_E1S3,Fibro,1060,6197
E16_E1S3_5566,E16_E1S3,GluNeu,1058,6047
E16_E1S3_5567,E16_E1S3,NeuB,1062,5856
E16_E1S3_5568,E16_E1S3,RGC,1058,5828
E16_E1S3_5570,E16_E1S3,GABA,1060,6124
E16_E1S3_5571,E16_E1S3,GluNeu,1061,5997
E16_E1S3_5572,E16_E1S3,NeuB,1056,5890
E16_E1S3_5573,E16_E1S3,GluNeu,1051,6082
E16_E1S3_5574,E16_E1S3,GluNeuB,1051,5966
E16_E1S3_5577,E16_E1S3,Fibro,1042,6210
E16_E1S3_5579,E16_E1S3,GluNeuB,1043,5950
E16_E1S3_5580,E16_E1S3,GluNeuB,1043,5921
E16_E1S3_5581,E16_E1S3,GluNeuB,1044,5864
E16_E1S3_5582,E16_E1S3,GluNeu,1043,6044
E16_E1S3_5583,E16_E1S3,RGC,1039.5,5782
E16_E1S3_5584,E16_E1S3,Basal,1039,6177
E16_E1S3_5585,E16_E1S3,NeuB,1040,5813
E16_E1S3_5586,E16_E1S3,GABA,1038,6144
E16_E1S3_5587,E16_E1S3,GluNeuB,1038,6008
E16_E1S3_5588,E16_E1S3,GluNeuB,1029,6035
E16_E1S3_5589,E16_E1S3,GluNeuB,1035,5984
E16_E1S3_5590,E16_E1S3,GluNeuB,1019,5905
E16_E1S3_5591,E16_E1S3,RGC,1030,5886
E16_E1S3_5592,E16_E1S3,GluNeu,1025,6070
E16_E1S3_5593,E16_E1S3,NeuB,1031,5842
E16_E1S3_5594,E16_E1S3,NeuB,1023,5829
E16_E1S3_5595,E16_E1S3,Fibro,1025,6200
E16_E1S3_5596,E16_E1S3,GluNeuB,1023,5961
E16_E1S3_5597,E16_E1S3,GluNeuB,1022,5811
E16_E1S3_5598,E16_E1S3,GluNeuB,1020,5937
E16_E1S3_5599,E16_E1S3,GluNeuB,1015,5991
E16_E1S3_5600,E16_E1S3,NeuB,1017,5788
E16_E1S3_5601,E16_E1S3,RGC,1022,5868
E16_E1S3_5602,E16_E1S3,GluNeuB,1009,5923
E16_E1S3_5603,E16_E1S3,GluNeu,1010,6094
E16_E1S3_5604,E16_E1S3,GluNeuB,1011,5886
E16_E1S3_5605,E16_E1S3,Fibro,1009,6220
E16_E1S3_5606,E16_E1S3,GluNeu,1008,6073
E16_E1S3_5607,E16_E1S3,GABA,1007,6146
E16_E1S3_5608,E16_E1S3,NeuB,994,5843
E16_E1S3_5609,E16_E1S3,GluNeu,997,6053
E16_E1S3_5610,E16_E1S3,GluNeuB,1001,5951
E16_E1S3_5611,E16_E1S3,NeuB,1006,5824
E16_E1S3_5612,E16_E1S3,GluNeu,998,6124
E16_E1S3_5613,E16_E1S3,Endo,999,6190
E16_E1S3_5614,E16_E1S3,NeuB,997,5808
E16_E1S3_5615,E16_E1S3,GluNeuB,978,5893
E16_E1S3_5616,E16_E1S3,GluNeuB,995,5912
E16_E1S3_5617,E16_E1S3,RGC,992,5864
E16_E1S3_5618,E16_E1S3,GluNeuB,1002,6024
E16_E1S3_5619,E16_E1S3,GluNeuB,991,5998
E16_E1S3_5620,E16_E1S3,GABA,988,6162
E16_E1S3_5621,E16_E1S3,GluNeu,991,6087
E16_E1S3_5622,E16_E1S3,GluNeuB,987,5975
E16_E1S3_5623,E16_E1S3,GluNeuB,980,6035
E16_E1S3_5624,E16_E1S3,GluNeuB,978,6081
E16_E1S3_5625,E16_E1S3,GluNeuB,975,6123
E16_E1S3_5626,E16_E1S3,RGC,979,5932
E16_E1S3_5627,E16_E1S3,NeuB,973,5809
E16_E1S3_5628,E16_E1S3,Ery,970,6155
E16_E1S3_5629,E16_E1S3,NeuB,971,5845
E16_E1S3_5630,E16_E1S3,GluNeuB,970,6056
E16_E1S3_5631,E16_E1S3,RGC,966,5874
E16_E1S3_5632,E16_E1S3,GluNeuB,965,6006
E16_E1S3_5633,E16_E1S3,GluNeuB,972,5958
E16_E1S3_5634,E16_E1S3,NeuB,958,5934
E16_E1S3_5635,E16_E1S3,GluNeuB,943,6112
E16_E1S3_5636,E16_E1S3,GABA,955,6163
E16_E1S3_5637,E16_E1S3,GluNeu,968,6099
E16_E1S3_5638,E16_E1S3,GluNeuB,956,6078
E16_E1S3_5639,E16_E1S3,RGC,949,5904
E16_E1S3_5640,E16_E1S3,RGC,949,5917
E16_E1S3_5641,E16_E1S3,GluNeuB,946,5976
E16_E1S3_5642,E16_E1S3,GluNeuB,941,6061
E16_E1S3_5643,E16_E1S3,GluNeuB,943,6024
E16_E1S3_5644,E16_E1S3,GluNeuB,945,6042
E16_E1S3_5645,E16_E1S3,NeuB,942,5869
E16_E1S3_5646,E16_E1S3,GluNeuB,940,5950
E16_E1S3_5647,E16_E1S3,GluNeu,940,6080
E16_E1S3_5648,E16_E1S3,Fibro,936,6218
E16_E1S3_5649,E16_E1S3,GluNeu,947,6132
E16_E1S3_5650,E16_E1S3,GluNeuB,935,6000
E16_E1S3_5651,E16_E1S3,NeuB,946,5835
E16_E1S3_5653,E16_E1S3,GluNeuB,928.5,6166
E16_E1S3_5654,E16_E1S3,GABA,928,6188
E16_E1S3_5655,E16_E1S3,GluNeuB,924,6065
E16_E1S3_5656,E16_E1S3,GluNeuB,926,6084
E16_E1S3_5657,E16_E1S3,GluNeuB,922,5958
E16_E1S3_5658,E16_E1S3,GluNeu,912,6094
E16_E1S3_5660,E16_E1S3,GluNeu,921,6147
E16_E1S3_5661,E16_E1S3,GluNeuB,925,5925
E16_E1S3_5662,E16_E1S3,RGC,919,5901
E16_E1S3_5663,E16_E1S3,GluNeuB,918,6026
E16_E1S3_5664,E16_E1S3,RGC,914,5984
E16_E1S3_5665,E16_E1S3,NeuB,914,5891
E16_E1S3_5666,E16_E1S3,RGC,919,5846
E16_E1S3_5667,E16_E1S3,GluNeuB,917,6001
E16_E1S3_5669,E16_E1S3,NeuB,912,5874
E16_E1S3_5670,E16_E1S3,GluNeuB,918,6118
E16_E1S3_5671,E16_E1S3,RGC,906,5944
E16_E1S3_5672,E16_E1S3,NeuB,916,5819
E16_E1S3_5673,E16_E1S3,RGC,909,5967
E16_E1S3_5674,E16_E1S3,GABA,896,6201
E16_E1S3_5675,E16_E1S3,GluNeuB,901,6140
E16_E1S3_5676,E16_E1S3,Endo,897,6231
E16_E1S3_5677,E16_E1S3,GluNeuB,896,6017
E16_E1S3_5678,E16_E1S3,NeuB,897,5861
E16_E1S3_5679,E16_E1S3,GluNeuB,899,6065
E16_E1S3_5680,E16_E1S3,GluNeuB,899,6045
E16_E1S3_5681,E16_E1S3,GluNeu,884,6170
E16_E1S3_5682,E16_E1S3,GluNeu,889,6088
E16_E1S3_5683,E16_E1S3,RGC,889,5931
E16_E1S3_5684,E16_E1S3,GluNeu,879,6115
E16_E1S3_5685,E16_E1S3,GluNeuB,873,5992
E16_E1S3_5686,E16_E1S3,GluNeu,884,6136
E16_E1S3_5687,E16_E1S3,GluNeuB,880,6056
E16_E1S3_5688,E16_E1S3,GluNeuB,880,6019
E16_E1S3_5689,E16_E1S3,NeuB,877,5964
E16_E1S3_5690,E16_E1S3,NeuB,872,5915
E16_E1S3_5691,E16_E1S3,NeuB,871,5829
E16_E1S3_5692,E16_E1S3,Fibro,878,6261
E16_E1S3_5693,E16_E1S3,RGC,884,5892
E16_E1S3_5694,E16_E1S3,NeuB,877,5865
E16_E1S3_5695,E16_E1S3,GluNeuB,873,6174
E16_E1S3_5696,E16_E1S3,Endo,863,6217
E16_E1S3_5697,E16_E1S3,Ery,866,6078
E16_E1S3_5698,E16_E1S3,GABA,865,6197
E16_E1S3_5699,E16_E1S3,GluNeuB,865,6143
E16_E1S3_5700,E16_E1S3,GluNeuB,857,6119
E16_E1S3_5701,E16_E1S3,GluNeuB,861,6158
E16_E1S3_5702,E16_E1S3,NeuB,856,6008
E16_E1S3_5703,E16_E1S3,Ery,852,6049
E16_E1S3_5704,E16_E1S3,NeuB,851,5925
E16_E1S3_5705,E16_E1S3,GluNeuB,851,5993
E16_E1S3_5706,E16_E1S3,RGC,855,5883
E16_E1S3_5707,E16_E1S3,Ery,851,6098
E16_E1S3_5708,E16_E1S3,Ery,844,6084
E16_E1S3_5709,E16_E1S3,NeuB,850,5818
E16_E1S3_5710,E16_E1S3,NeuB,850,5956
E16_E1S3_5711,E16_E1S3,RGC,847,5980
E16_E1S3_5712,E16_E1S3,GluNeuB,843,6183
E16_E1S3_5713,E16_E1S3,Fibro,841,6228
E16_E1S3_5714,E16_E1S3,GluNeuB,840,6166
E16_E1S3_5715,E16_E1S3,GluNeu,841,6142
E16_E1S3_5716,E16_E1S3,GluNeuB,835,6010
E16_E1S3_5717,E16_E1S3,GluNeuB,840,6025
