Cell_ID,x,y
E16_E2S6_1889,3762.0,2727.0
E16_E2S6_1890,3763.0,2062.0
E16_E2S6_1891,3762.0,1677.0
E16_E2S6_1892,3764.0,1374.0
E16_E2S6_1897,3753.0,2331.0
E16_E2S6_1902,3761.0,1310.0
E16_E2S6_1906,3761.0,2918.0
E16_E2S6_1907,3759.0,2757.0
E16_E2S6_1908,3746.0,2573.0
E16_E2S6_1909,3752.0,2548.0
E16_E2S6_1910,3752.0,2432.0
E16_E2S6_1911,3754.0,1615.0
E16_E2S6_1912,3754.0,1451.0
E16_E2S6_1914,3754.0,2353.0
E16_E2S6_1915,3754.0,2192.0
E16_E2S6_1916,3754.0,1772.0
E16_E2S6_1917,3761.0,1545.0
E16_E2S6_1919,3754.0,3392.0
E16_E2S6_1920,3748.0,2482.0
E16_E2S6_1921,3751.0,1515.0
E16_E2S6_1922,3760.0,1475.0
E16_E2S6_1924,3752.0,2996.0
E16_E2S6_1925,3758.0,2178.0
E16_E2S6_1928,3768.0,3601.0
E16_E2S6_1929,3750.0,2702.0
E16_E2S6_1930,3750.0,2686.0
E16_E2S6_1931,3752.0,1875.0
E16_E2S6_1934,3752.0,2394.0
E16_E2S6_1936,3751.0,1212.0
E16_E2S6_1939,3753.0,2454.0
E16_E2S6_1940,3748.0,1339.0
E16_E2S6_1942,3751.0,3366.0
E16_E2S6_1943,3748.0,2134.0
E16_E2S6_1944,3750.0,2094.0
E16_E2S6_1946,3751.0,1239.0
E16_E2S6_1947,3750.0,1188.0
E16_E2S6_1952,3749.0,3627.0
E16_E2S6_1953,3744.0,2832.0
E16_E2S6_1954,3746.0,2666.0
E16_E2S6_1955,3753.0,1927.0
E16_E2S6_1959,3747.0,3866.0
E16_E2S6_1960,3743.0,3435.0
E16_E2S6_1961,3743.0,2621.0
E16_E2S6_1962,3743.0,1734.0
E16_E2S6_1963,3736.0,1426.0
E16_E2S6_1966,3754.0,3489.0
E16_E2S6_1967,3751.0,1956.0
E16_E2S6_1972,3745.0,2524.0
E16_E2S6_1973,3739.0,2276.0
E16_E2S6_1974,3741.0,2245.0
E16_E2S6_1975,3742.0,2219.0
E16_E2S6_1976,3746.0,2150.5
E16_E2S6_1977,3750.0,2005.0
E16_E2S6_1978,3750.0,991.0
E16_E2S6_1980,3750.0,2593.0
E16_E2S6_1987,3741.0,3159.0
E16_E2S6_1988,3743.0,2120.0
E16_E2S6_1989,3744.0,1847.0
E16_E2S6_1990,3745.0,1404.0
E16_E2S6_1991,3740.0,2868.0
E16_E2S6_1992,3746.0,1804.0
E16_E2S6_1997,3742.0,3185.0
E16_E2S6_1998,3742.0,2787.0
E16_E2S6_1999,3749.0,2642.0
E16_E2S6_2000,3744.0,1367.0
E16_E2S6_2002,3738.0,3131.0
E16_E2S6_2003,3743.0,1289.5
E16_E2S6_2006,3745.0,2376.0
E16_E2S6_2007,3736.0,1909.0
E16_E2S6_2008,3739.0,1767.0
E16_E2S6_2009,3738.0,1163.0
E16_E2S6_2013,3741.0,2726.0
E16_E2S6_2020,3741.0,2053.0
E16_E2S6_2021,3738.0,3386.0
E16_E2S6_2022,3732.0,2951.0
E16_E2S6_2023,3738.0,2423.0
E16_E2S6_2025,3737.0,3363.0
E16_E2S6_2026,3737.0,3293.0
E16_E2S6_2027,3730.0,2743.0
E16_E2S6_2029,3737.0,1571.0
E16_E2S6_2030,3735.0,1301.0
E16_E2S6_2033,3734.0,3036.0
E16_E2S6_2034,3737.0,3004.0
E16_E2S6_2035,3737.0,2471.0
E16_E2S6_2040,3739.0,2916.0
E16_E2S6_2041,3735.0,2699.0
E16_E2S6_2042,3734.0,2169.0
E16_E2S6_2044,3738.0,3554.0
E16_E2S6_2045,3730.0,3319.0
E16_E2S6_2046,3737.0,2102.0
E16_E2S6_2047,3733.0,1824.0
E16_E2S6_2048,3733.0,1212.0
E16_E2S6_2050,3725.0,3499.0
E16_E2S6_2051,3732.0,1693.0
E16_E2S6_2052,3733.0,1449.0
E16_E2S6_2054,3735.0,3102.0
E16_E2S6_2055,3731.0,2900.0
E16_E2S6_2056,3731.0,2077.0
E16_E2S6_2060,3729.0,3465.0
E16_E2S6_2061,3732.0,2489.0
E16_E2S6_2062,3730.0,2458.0
E16_E2S6_2063,3726.0,2250.0
E16_E2S6_2064,3710.0,1876.0
E16_E2S6_2069,3730.0,3638.0
E16_E2S6_2070,3731.0,3525.0
E16_E2S6_2071,3727.0,2535.0
E16_E2S6_2072,3726.0,1712.0
E16_E2S6_2074,3719.0,2661.0
E16_E2S6_2077,3727.0,3903.0
E16_E2S6_2078,3725.0,960.0
E16_E2S6_2079,3720.0,889.0
E16_E2S6_2083,3723.0,3232.0
E16_E2S6_2085,3726.0,2598.0
E16_E2S6_2086,3725.0,1610.0
E16_E2S6_2087,3728.0,1139.0
E16_E2S6_2088,3727.0,982.0
E16_E2S6_2093,3723.0,2684.0
E16_E2S6_2094,3728.0,2626.0
E16_E2S6_2095,3732.0,2445.0
E16_E2S6_2096,3724.0,1188.0
E16_E2S6_2099,3728.0,3414.0
E16_E2S6_2100,3729.0,2196.0
E16_E2S6_2101,3726.0,1802.0
E16_E2S6_2102,3726.0,1739.0
E16_E2S6_2103,3737.0,1469.0
E16_E2S6_2106,3728.0,1937.0
E16_E2S6_2107,3723.0,944.0
E16_E2S6_2109,3722.0,3600.0
E16_E2S6_2110,3717.0,2756.0
E16_E2S6_2111,3720.0,2582.0
E16_E2S6_2112,3720.0,2505.0
E16_E2S6_2113,3720.0,1967.0
E16_E2S6_2114,3719.0,1387.0
E16_E2S6_2117,3710.0,3691.0
E16_E2S6_2118,3725.0,2716.0
E16_E2S6_2119,3730.0,2358.0
E16_E2S6_2120,3724.0,2152.0
E16_E2S6_2123,3720.0,3168.0
E16_E2S6_2124,3721.0,2130.0
E16_E2S6_2125,3720.0,2011.0
E16_E2S6_2126,3719.0,1573.0
E16_E2S6_2127,3725.0,1535.0
E16_E2S6_2129,3725.5,2558.0
E16_E2S6_2132,3736.0,2303.0
E16_E2S6_2133,3714.0,2269.0
E16_E2S6_2138,3720.0,3210.0
E16_E2S6_2139,3717.0,1781.0
E16_E2S6_2142,3717.0,3114.0
E16_E2S6_2143,3713.0,3090.0
E16_E2S6_2144,3712.0,3068.0
E16_E2S6_2145,3723.0,2328.0
E16_E2S6_2146,3718.0,1849.0
E16_E2S6_2147,3716.0,1587.0
E16_E2S6_2150,3716.0,1905.0
E16_E2S6_2151,3715.0,1558.0
E16_E2S6_2156,3717.0,3521.0
E16_E2S6_2157,3709.0,2286.0
E16_E2S6_2158,3716.0,1409.0
E16_E2S6_2159,3716.0,1070.0
E16_E2S6_2161,3725.0,3264.0
E16_E2S6_2162,3714.0,2998.0
E16_E2S6_2163,3716.0,2426.0
E16_E2S6_2164,3716.0,2097.0
E16_E2S6_2165,3709.0,1367.5
E16_E2S6_2166,3701.0,1042.0
E16_E2S6_2170,3715.0,2223.0
E16_E2S6_2171,3711.0,1753.0
E16_E2S6_2172,3709.0,911.0
E16_E2S6_2173,3712.0,3553.0
E16_E2S6_2175,3707.0,2801.0
E16_E2S6_2176,3707.5,1293.0
E16_E2S6_2183,3712.0,3535.0
E16_E2S6_2184,3709.0,3479.0
E16_E2S6_2185,3702.0,2737.5
E16_E2S6_2186,3716.0,2070.0
E16_E2S6_2187,3710.0,2042.0
E16_E2S6_2188,3701.0,1672.0
E16_E2S6_2189,3714.0,1168.0
E16_E2S6_2190,3708.0,864.0
E16_E2S6_2192,3711.0,3451.0
E16_E2S6_2193,3705.0,2820.0
E16_E2S6_2194,3709.0,2475.0
E16_E2S6_2195,3701.0,2443.0
E16_E2S6_2196,3704.5,1991.0
E16_E2S6_2200,3709.0,2983.0
E16_E2S6_2201,3706.5,2834.0
E16_E2S6_2202,3706.0,1652.0
E16_E2S6_2203,3708.0,1627.0
E16_E2S6_2205,3707.0,3719.0
E16_E2S6_2206,3705.0,3420.0
E16_E2S6_2207,3708.0,3317.0
E16_E2S6_2208,3704.0,2931.0
E16_E2S6_2209,3711.0,2708.0
E16_E2S6_2210,3713.0,2647.0
E16_E2S6_2211,3701.0,2411.0
E16_E2S6_2212,3704.0,2250.0
E16_E2S6_2213,3707.0,1491.0
E16_E2S6_2215,3706.0,3343.0
E16_E2S6_2216,3702.0,2878.0
E16_E2S6_2218,3709.0,2628.0
E16_E2S6_2219,3708.0,2461.0
E16_E2S6_2220,3705.0,2156.0
E16_E2S6_2221,3702.0,841.0
E16_E2S6_2223,3711.0,1119.0
E16_E2S6_2225,3703.0,945.0
E16_E2S6_2227,3702.0,3606.0
E16_E2S6_2228,3702.0,3584.0
E16_E2S6_2229,3705.0,3256.0
E16_E2S6_2230,3700.0,1460.0
E16_E2S6_2231,3704.0,1317.0
E16_E2S6_2232,3709.0,3658.0
E16_E2S6_2233,3701.0,2534.0
E16_E2S6_2234,3702.0,2517.0
E16_E2S6_2235,3704.0,1537.0
E16_E2S6_2236,3700.0,1431.0
E16_E2S6_2238,3703.0,3213.0
E16_E2S6_2239,3700.0,1814.0
E16_E2S6_2240,3695.0,1611.0
E16_E2S6_2241,3698.0,1345.0
E16_E2S6_2243,3701.0,3633.0
E16_E2S6_2245,3698.0,2199.0
E16_E2S6_2246,3702.0,1959.0
E16_E2S6_2247,3700.0,1720.0
E16_E2S6_2248,3712.0,1242.0
E16_E2S6_2250,3700.0,3942.0
E16_E2S6_2251,3697.0,3122.0
E16_E2S6_2254,3706.0,3191.0
E16_E2S6_2255,3697.0,2859.0
E16_E2S6_2256,3693.0,2177.0
E16_E2S6_2257,3695.0,1513.0
E16_E2S6_2258,3694.0,1190.0
E16_E2S6_2260,3689.0,2556.0
E16_E2S6_2261,3696.0,3232.0
E16_E2S6_2262,3697.0,1783.0
E16_E2S6_2263,3698.0,1145.0
E16_E2S6_2264,3695.0,2101.0
E16_E2S6_2265,3693.0,2812.0
E16_E2S6_2266,3701.0,2380.0
E16_E2S6_2267,3693.0,1834.0
E16_E2S6_2270,3691.0,3541.0
E16_E2S6_2271,3697.0,2332.0
E16_E2S6_2275,3694.0,3409.0
E16_E2S6_2276,3693.0,3081.0
E16_E2S6_2277,3692.0,2899.0
E16_E2S6_2278,3690.0,2655.0
E16_E2S6_2279,3686.0,2473.0
E16_E2S6_2280,3700.0,2128.0
E16_E2S6_2281,3694.0,1374.0
E16_E2S6_2282,3686.0,2297.0
E16_E2S6_2289,3696.0,2784.0
E16_E2S6_2290,3687.0,2675.0
E16_E2S6_2291,3686.0,2503.0
E16_E2S6_2292,3689.0,1630.0
E16_E2S6_2297,3693.0,3499.0
E16_E2S6_2298,3684.0,3286.0
E16_E2S6_2299,3682.0,2837.0
E16_E2S6_2300,3695.0,1941.0
E16_E2S6_2302,3687.0,1218.0
E16_E2S6_2306,3681.0,3562.0
E16_E2S6_2307,3687.0,3205.0
E16_E2S6_2311,3675.0,3627.0
E16_E2S6_2312,3686.0,2009.0
E16_E2S6_2313,3689.0,857.0
E16_E2S6_2314,3691.0,3387.0
E16_E2S6_2315,3684.0,2442.0
E16_E2S6_2316,3676.0,1891.0
E16_E2S6_2321,3685.0,3028.0
E16_E2S6_2322,3686.0,2948.0
E16_E2S6_2323,3669.0,2763.0
E16_E2S6_2324,3681.0,2430.0
E16_E2S6_2325,3687.0,2251.0
E16_E2S6_2326,3696.0,1918.0
E16_E2S6_2327,3684.0,1760.0
E16_E2S6_2328,3687.0,1058.0
E16_E2S6_2332,3683.0,3131.0
E16_E2S6_2333,3679.0,2979.0
E16_E2S6_2334,3682.0,2229.0
E16_E2S6_2335,3683.0,1975.0
E16_E2S6_2336,3682.5,1485.0
E16_E2S6_2337,3675.0,1281.0
E16_E2S6_2338,3684.0,1136.0
E16_E2S6_2339,3682.0,829.0
E16_E2S6_2341,3684.0,3109.0
E16_E2S6_2342,3682.0,2405.0
E16_E2S6_2343,3675.0,2274.0
E16_E2S6_2346,3676.0,3973.0
E16_E2S6_2347,3678.0,3007.0
E16_E2S6_2348,3691.0,2920.0
E16_E2S6_2349,3686.0,2699.0
E16_E2S6_2350,3693.0,2621.0
E16_E2S6_2351,3685.0,1852.0
E16_E2S6_2352,3671.0,1008.0
E16_E2S6_2353,3680.0,974.0
E16_E2S6_2358,3691.0,2577.0
E16_E2S6_2359,3674.0,1656.0
E16_E2S6_2360,3678.0,1338.0
E16_E2S6_2361,3682.0,2723.0
E16_E2S6_2362,3681.0,2105.0
E16_E2S6_2363,3684.0,1738.0
E16_E2S6_2364,3678.0,1468.0
E16_E2S6_2369,3679.0,3243.0
E16_E2S6_2370,3676.0,2036.0
E16_E2S6_2371,3677.0,1792.0
E16_E2S6_2372,3678.0,1689.0
E16_E2S6_2373,3677.0,1397.0
E16_E2S6_2376,3684.0,3741.0
E16_E2S6_2377,3678.0,2154.0
E16_E2S6_2378,3676.0,1508.0
E16_E2S6_2379,3682.0,1235.0
E16_E2S6_2380,3675.0,1109.0
E16_E2S6_2385,3677.0,3057.0
E16_E2S6_2386,3671.0,2786.0
E16_E2S6_2387,3673.0,1074.0
E16_E2S6_2393,3671.0,3673.0
E16_E2S6_2394,3675.0,2872.0
E16_E2S6_2395,3675.0,2312.0
E16_E2S6_2396,3676.0,1585.0
E16_E2S6_2399,3673.0,3799.0
E16_E2S6_2400,3674.0,2550.0
E16_E2S6_2401,3663.0,2531.0
E16_E2S6_2402,3673.0,2341.0
E16_E2S6_2403,3668.0,1939.0
E16_E2S6_2404,3677.0,1037.0
E16_E2S6_2405,3674.0,992.0
E16_E2S6_2407,3673.0,3216.0
E16_E2S6_2408,3671.0,2074.0
E16_E2S6_2409,3671.0,1820.0
E16_E2S6_2410,3672.0,1553.0
E16_E2S6_2411,3672.0,1321.0
E16_E2S6_2412,3676.0,3595.0
E16_E2S6_2413,3673.0,3487.5
E16_E2S6_2414,3672.0,3326.0
E16_E2S6_2415,3679.0,2810.0
E16_E2S6_2420,3662.0,3298.0
E16_E2S6_2421,3670.0,3264.0
E16_E2S6_2422,3670.0,3083.0
E16_E2S6_2423,3666.0,1763.0
E16_E2S6_2424,3673.0,1172.0
E16_E2S6_2425,3659.0,779.0
E16_E2S6_2429,3668.0,3465.0
E16_E2S6_2430,3662.5,2474.0
E16_E2S6_2431,3667.0,1998.0
E16_E2S6_2434,3671.0,3353.0
E16_E2S6_2435,3663.0,3204.0
E16_E2S6_2436,3666.0,1624.0
E16_E2S6_2437,3672.0,1876.0
E16_E2S6_2438,3663.0,1157.0
E16_E2S6_2440,3663.0,2944.0
E16_E2S6_2441,3664.0,1838.0
E16_E2S6_2444,3665.0,2660.0
E16_E2S6_2445,3663.0,2446.0
E16_E2S6_2446,3662.0,2232.0
E16_E2S6_2447,3672.0,2200.0
E16_E2S6_2448,3670.0,1720.0
E16_E2S6_2453,3677.0,2747.0
E16_E2S6_2454,3662.0,2421.0
E16_E2S6_2455,3665.0,1489.0
E16_E2S6_2456,3669.0,1258.0
E16_E2S6_2463,3667.0,2497.0
E16_E2S6_2464,3661.0,2385.0
E16_E2S6_2466,3666.0,1434.0
E16_E2S6_2467,3658.0,1231.0
E16_E2S6_2468,3662.0,879.0
E16_E2S6_2469,3662.0,3549.0
E16_E2S6_2470,3658.0,2638.0
E16_E2S6_2471,3665.0,2181.0
E16_E2S6_2472,3663.0,1405.0
E16_E2S6_2473,3667.0,1203.0
E16_E2S6_2478,3657.0,3178.0
E16_E2S6_2479,3670.0,2711.0
E16_E2S6_2480,3661.0,2105.0
E16_E2S6_2481,3657.0,1696.0
E16_E2S6_2482,3661.0,1018.0
E16_E2S6_2485,3661.0,2963.0
E16_E2S6_2486,3659.0,2314.0
E16_E2S6_2487,3659.0,2139.0
E16_E2S6_2490,3654.0,1980.0
E16_E2S6_2494,3647.0,3786.0
E16_E2S6_2495,3660.0,3563.0
E16_E2S6_2496,3664.0,3532.0
E16_E2S6_2497,3655.0,2912.0
E16_E2S6_2501,3652.5,3062.0
E16_E2S6_2502,3654.0,2829.0
E16_E2S6_2503,3661.0,2064.0
E16_E2S6_2505,3652.0,1297.0
E16_E2S6_2506,3653.0,951.0
E16_E2S6_2509,3653.0,3383.0
E16_E2S6_2510,3653.0,2851.5
E16_E2S6_2511,3654.0,2009.0
E16_E2S6_2512,3657.0,1335.0
E16_E2S6_2514,3656.0,804.0
E16_E2S6_2517,3649.0,3471.0
E16_E2S6_2518,3661.0,3137.0
E16_E2S6_2519,3670.0,2596.0
E16_E2S6_2520,3653.0,1923.0
E16_E2S6_2521,3652.0,1136.0
E16_E2S6_2523,3651.0,2167.0
E16_E2S6_2525,3652.0,1844.0
E16_E2S6_2526,3656.0,1174.0
E16_E2S6_2527,3646.0,2897.0
E16_E2S6_2533,3645.0,3682.0
E16_E2S6_2534,3653.0,3312.0
E16_E2S6_2535,3649.0,2249.0
E16_E2S6_2536,3649.0,2091.0
E16_E2S6_2537,3650.0,1956.0
E16_E2S6_2538,3650.0,1889.0
E16_E2S6_2539,3655.0,1577.0
E16_E2S6_2540,3651.0,1272.0
E16_E2S6_2542,3651.0,3493.0
E16_E2S6_2543,3649.0,3410.0
E16_E2S6_2544,3649.0,2410.0
E16_E2S6_2545,3647.0,2299.0
E16_E2S6_2548,3657.0,3431.0
E16_E2S6_2549,3649.5,3363.0
E16_E2S6_2551,3646.0,2700.0
E16_E2S6_2552,3649.0,2330.0
E16_E2S6_2553,3646.0,2148.0
E16_E2S6_2554,3652.0,1824.0
E16_E2S6_2555,3652.0,1637.0
E16_E2S6_2560,3644.0,3010.0
E16_E2S6_2561,3647.0,2776.0
E16_E2S6_2562,3653.0,2351.0
E16_E2S6_2565,3657.0,1461.0
E16_E2S6_2566,3653.0,898.5
E16_E2S6_2569,3652.0,4003.0
E16_E2S6_2570,3645.0,1244.0
E16_E2S6_2571,3645.0,1113.0
E16_E2S6_2574,3644.0,3079.0
E16_E2S6_2575,3644.0,2724.0
E16_E2S6_2576,3644.0,2499.0
E16_E2S6_2577,3643.0,2388.0
E16_E2S6_2579,3638.0,988.0
E16_E2S6_2581,3648.0,2519.0
E16_E2S6_2582,3642.0,1710.0
E16_E2S6_2583,3653.0,1605.0
E16_E2S6_2586,3652.0,3593.0
E16_E2S6_2587,3642.0,2945.0
E16_E2S6_2588,3645.0,2750.0
E16_E2S6_2589,3643.0,2657.0
E16_E2S6_2590,3640.0,2032.0
E16_E2S6_2591,3635.0,859.0
E16_E2S6_2593,3644.0,2609.0
E16_E2S6_2594,3639.0,2125.0
E16_E2S6_2599,3639.0,3640.0
E16_E2S6_2600,3642.0,3546.0
E16_E2S6_2601,3640.0,2809.0
E16_E2S6_2602,3640.0,2454.0
E16_E2S6_2603,3622.0,1694.0
E16_E2S6_2604,3634.0,1498.0
E16_E2S6_2605,3640.0,1356.0
E16_E2S6_2609,3635.0,3848.0
E16_E2S6_2610,3641.0,3331.0
E16_E2S6_2611,3644.0,2545.0
E16_E2S6_2612,3637.0,2060.0
E16_E2S6_2613,3638.0,1938.0
E16_E2S6_2614,3637.0,3101.0
E16_E2S6_2615,3636.0,2474.0
E16_E2S6_2616,3648.0,2266.0
E16_E2S6_2617,3628.0,1443.0
E16_E2S6_2618,3640.0,3569.0
E16_E2S6_2619,3638.0,2582.0
E16_E2S6_2620,3630.0,1722.0
E16_E2S6_2621,3639.0,1072.0
E16_E2S6_2622,3632.0,1035.0
E16_E2S6_2623,3638.0,2282.0
E16_E2S6_2624,3634.0,923.0
E16_E2S6_2628,3639.0,3506.0
E16_E2S6_2629,3638.0,3226.0
E16_E2S6_2630,3637.0,3144.0
E16_E2S6_2631,3636.0,2432.0
E16_E2S6_2632,3637.0,1919.0
E16_E2S6_2633,3639.0,1662.0
E16_E2S6_2634,3631.0,1418.0
E16_E2S6_2635,3631.0,1394.0
E16_E2S6_2639,3634.0,3032.0
E16_E2S6_2640,3632.0,2925.0
E16_E2S6_2641,3634.0,1999.0
E16_E2S6_2642,3615.0,1967.0
E16_E2S6_2643,3634.0,1777.0
E16_E2S6_2644,3635.0,1061.0
E16_E2S6_2647,3636.0,3372.0
E16_E2S6_2648,3633.0,2630.0
E16_E2S6_2649,3638.0,2189.0
E16_E2S6_2650,3631.0,2157.0
E16_E2S6_2654,3637.0,2215.0
E16_E2S6_2655,3630.0,1892.0
E16_E2S6_2656,3638.0,957.0
E16_E2S6_2659,3631.0,3722.0
E16_E2S6_2660,3632.0,3265.0
E16_E2S6_2661,3638.0,2972.0
E16_E2S6_2664,3632.0,2860.0
E16_E2S6_2665,3628.0,2760.0
E16_E2S6_2666,3631.0,2308.0
E16_E2S6_2667,3628.0,1373.0
E16_E2S6_2673,3633.0,3396.0
E16_E2S6_2674,3629.0,2485.0
E16_E2S6_2675,3632.0,1747.0
E16_E2S6_2678,3617.5,4033.5
E16_E2S6_2679,3631.0,3625.0
E16_E2S6_2680,3630.0,3459.0
E16_E2S6_2681,3636.0,2561.0
E16_E2S6_2682,3626.0,2336.0
E16_E2S6_2683,3623.0,1650.0
E16_E2S6_2684,3627.0,1460.0
E16_E2S6_2685,3638.0,1212.0
E16_E2S6_2687,3628.0,3434.0
E16_E2S6_2688,3625.0,3343.0
E16_E2S6_2689,3626.0,3072.0
E16_E2S6_2690,3624.0,2841.0
E16_E2S6_2691,3622.0,1841.0
E16_E2S6_2692,3631.0,1572.0
E16_E2S6_2697,3624.0,4007.0
E16_E2S6_2698,3640.0,3159.0
E16_E2S6_2699,3625.0,2748.0
E16_E2S6_2700,3616.0,2495.0
E16_E2S6_2701,3630.0,2079.0
E16_E2S6_2702,3624.0,1619.0
E16_E2S6_2703,3625.0,1002.0
E16_E2S6_2707,3628.0,3193.0
E16_E2S6_2708,3624.0,2517.0
E16_E2S6_2709,3605.0,2232.0
E16_E2S6_2710,3621.0,2106.0
E16_E2S6_2715,3630.0,3814.0
E16_E2S6_2716,3624.0,2667.0
E16_E2S6_2718,3625.0,3656.0
E16_E2S6_2719,3621.0,2724.0
E16_E2S6_2720,3615.0,1289.0
E16_E2S6_2722,3623.0,3293.0
E16_E2S6_2723,3618.0,3228.0
E16_E2S6_2727,3635.0,2786.0
E16_E2S6_2728,3607.0,2405.0
E16_E2S6_2729,3624.0,1947.0
E16_E2S6_2730,3628.0,1675.0
E16_E2S6_2731,3615.5,1478.0
E16_E2S6_2732,3623.0,1341.0
E16_E2S6_2735,3621.0,3322.0
E16_E2S6_2736,3619.0,2905.0
E16_E2S6_2737,3622.0,847.0
E16_E2S6_2738,3621.0,3529.0
E16_E2S6_2739,3616.0,2883.0
E16_E2S6_2740,3619.0,2587.0
E16_E2S6_2741,3618.0,1800.0
E16_E2S6_2742,3620.0,3504.0
E16_E2S6_2744,3618.0,1997.0
E16_E2S6_2745,3612.0,1874.0
E16_E2S6_2746,3615.0,874.0
E16_E2S6_2750,3623.0,2703.0
E16_E2S6_2751,3624.0,2609.0
E16_E2S6_2752,3616.0,2169.0
E16_E2S6_2754,3616.0,3585.0
E16_E2S6_2755,3617.0,2935.0
E16_E2S6_2756,3609.0,2637.0
E16_E2S6_2757,3616.0,1149.0
E16_E2S6_2758,3618.0,1128.0
E16_E2S6_2760,3617.0,3839.0
E16_E2S6_2761,3613.0,2062.0
E16_E2S6_2762,3615.0,1925.0
E16_E2S6_2763,3607.0,1238.0
E16_E2S6_2764,3616.0,941.0
E16_E2S6_2766,3615.0,3557.0
E16_E2S6_2767,3615.0,3363.0
E16_E2S6_2768,3611.0,2983.0
E16_E2S6_2769,3615.0,2817.0
E16_E2S6_2770,3612.0,2140.0
E16_E2S6_2771,3608.0,1592.0
E16_E2S6_2774,3619.0,971.0
E16_E2S6_2779,3610.0,2439.0
E16_E2S6_2784,3611.0,3644.0
E16_E2S6_2785,3615.0,3258.0
E16_E2S6_2786,3611.0,3029.0
E16_E2S6_2787,3602.0,1731.0
E16_E2S6_2788,3605.0,1259.0
E16_E2S6_2792,3612.0,3436.0
E16_E2S6_2793,3611.0,1566.0
E16_E2S6_2794,3621.0,899.0
E16_E2S6_2796,3609.0,3341.0
E16_E2S6_2797,3609.0,3048.0
E16_E2S6_2798,3610.0,2206.0
E16_E2S6_2799,3606.0,1715.0
E16_E2S6_2802,3619.0,2462.0
E16_E2S6_2806,3608.0,3753.0
E16_E2S6_2807,3613.0,2798.0
E16_E2S6_2808,3607.0,2754.0
E16_E2S6_2816,3609.0,3402.0
E16_E2S6_2817,3606.0,2358.0
E16_E2S6_2818,3607.0,1542.0
E16_E2S6_2819,3610.0,1061.0
E16_E2S6_2820,3613.0,992.0
E16_E2S6_2824,3607.0,3723.0
E16_E2S6_2825,3611.0,2323.0
E16_E2S6_2826,3606.0,1422.0
E16_E2S6_2830,3607.0,1841.0
E16_E2S6_2831,3611.0,1646.0
E16_E2S6_2832,3611.0,3690.0
E16_E2S6_2833,3598.0,2041.0
E16_E2S6_2834,3606.0,1817.0
E16_E2S6_2837,3604.0,2258.0
E16_E2S6_2838,3599.0,2117.0
E16_E2S6_2842,3600.0,3802.0
E16_E2S6_2843,3592.0,3308.0
E16_E2S6_2844,3603.0,2380.0
E16_E2S6_2845,3604.0,1754.0
E16_E2S6_2846,3602.0,1378.0
E16_E2S6_2847,3607.0,1320.0
E16_E2S6_2850,3604.0,3625.0
E16_E2S6_2851,3596.0,2914.0
E16_E2S6_2854,3601.0,2959.0
E16_E2S6_2855,3598.0,2281.0
E16_E2S6_2856,3602.0,2191.0
E16_E2S6_2857,3601.0,2071.0
E16_E2S6_2858,3602.0,1462.0
E16_E2S6_2861,3599.0,3964.0
E16_E2S6_2862,3598.0,2932.0
E16_E2S6_2863,3599.0,2781.0
E16_E2S6_2864,3588.0,1932.0
E16_E2S6_2865,3602.0,2093.0
E16_E2S6_2866,3600.0,1670.0
E16_E2S6_2867,3609.0,1108.0
E16_E2S6_2869,3596.0,3934.0
E16_E2S6_2870,3590.0,2168.0
E16_E2S6_2871,3596.0,1520.0
E16_E2S6_2872,3595.0,3356.5
E16_E2S6_2873,3592.0,2688.0
E16_E2S6_2874,3597.0,2670.0
E16_E2S6_2875,3604.0,2508.0
E16_E2S6_2876,3596.0,1977.5
E16_E2S6_2877,3594.0,1495.0
E16_E2S6_2878,3596.0,1189.0
E16_E2S6_2879,3597.0,3126.0
E16_E2S6_2880,3597.0,2562.0
E16_E2S6_2884,3595.0,1701.0
E16_E2S6_2885,3594.0,1628.0
E16_E2S6_2886,3593.0,1610.0
E16_E2S6_2887,3580.0,1371.0
E16_E2S6_2888,3597.0,858.0
E16_E2S6_2893,3596.0,3002.0
E16_E2S6_2894,3592.0,2829.0
E16_E2S6_2895,3598.0,2547.5
E16_E2S6_2896,3596.0,1860.0
E16_E2S6_2898,3593.0,3283.0
E16_E2S6_2899,3598.0,2004.0
E16_E2S6_2904,3588.0,3781.0
E16_E2S6_2905,3580.0,3479.0
E16_E2S6_2906,3591.0,2717.0
E16_E2S6_2907,3591.0,2623.0
E16_E2S6_2908,3586.0,2489.0
E16_E2S6_2909,3592.0,1839.0
E16_E2S6_2911,3590.0,3687.0
E16_E2S6_2912,3588.0,3144.0
E16_E2S6_2913,3594.0,3054.0
E16_E2S6_2914,3582.0,2896.0
E16_E2S6_2915,3592.0,3567.0
E16_E2S6_2916,3590.0,3549.0
E16_E2S6_2917,3590.0,3250.0
E16_E2S6_2918,3596.0,3090.0
E16_E2S6_2919,3590.0,2867.0
E16_E2S6_2920,3584.0,2592.0
E16_E2S6_2921,3593.0,1561.0
E16_E2S6_2922,3589.0,1000.0
E16_E2S6_2926,3589.0,3453.0
E16_E2S6_2929,3588.0,3904.0
E16_E2S6_2930,3589.0,3669.0
E16_E2S6_2931,3585.0,3412.0
E16_E2S6_2932,3587.0,2765.0
E16_E2S6_2933,3586.0,2638.0
E16_E2S6_2934,3584.0,1413.0
E16_E2S6_2937,3587.0,3227.0
